peak_utc,peak_counts,class_like
2083-03-29 06:39:16,10.0,B/A
2083-03-29 06:41:22,12.0,B/A
2083-03-29 06:43:24,11.0,B/A
2083-03-29 06:45:26,11.0,B/A
2083-03-29 06:47:32,12.0,B/A
2083-03-29 06:49:34,12.0,B/A
2083-03-29 06:51:43,14.0,B/A
2083-03-29 06:53:53,9.0,B/A
2083-03-29 06:55:58,15.0,B/A
2083-03-29 06:58:02,15.0,B/A
2083-03-29 07:00:04,18.0,B/A
2083-03-29 07:02:07,13.0,B/A
2083-03-29 07:04:23,15.0,B/A
2083-03-29 07:06:36,8.0,B/A
2083-03-29 07:08:48,7.0,B/A
2083-03-29 07:10:56,7.0,B/A
2083-03-29 07:13:04,6.0,B/A
2083-03-29 07:15:12,9.0,B/A
2083-03-29 07:17:25,8.0,B/A
2083-03-29 07:19:26,6.0,B/A
2083-03-29 07:21:27,8.0,B/A
2083-03-29 07:23:35,7.0,B/A
2083-03-29 07:25:43,6.0,B/A
2083-03-29 07:27:50,7.0,B/A
2083-03-29 07:29:55,5.0,B/A
2083-03-29 07:32:03,7.0,B/A
2083-03-29 07:34:07,6.0,B/A
2083-03-29 07:36:15,10.0,B/A
2083-03-29 07:38:19,17.0,B/A
2083-03-29 07:40:26,17.0,B/A
2083-03-29 07:42:26,11.0,B/A
2083-03-29 07:44:29,12.0,B/A
2083-03-29 07:46:42,8.0,B/A
2083-03-29 07:49:05,9.0,B/A
2083-03-29 07:51:22,9.0,B/A
2083-03-29 07:53:31,9.0,B/A
2083-03-29 07:55:37,8.0,B/A
2083-03-29 07:57:41,9.0,B/A
2083-03-29 07:59:44,9.0,B/A
2083-03-29 08:01:45,8.0,B/A
2083-03-29 08:03:48,7.0,B/A
2083-03-29 08:05:51,8.0,B/A
2083-03-29 08:07:53,8.0,B/A
2083-03-29 08:09:55,8.0,B/A
2083-03-29 08:11:56,8.0,B/A
2083-03-29 08:14:10,9.0,B/A
2083-03-29 08:16:12,147.0,B/A
2083-03-29 08:19:31,93.0,B/A
2083-03-29 08:22:09,20.0,B/A
2083-03-29 08:24:23,9.0,B/A
2083-03-29 08:26:28,9.0,B/A
2083-03-29 08:28:56,8.0,B/A
2083-03-29 08:31:11,8.0,B/A
2083-03-29 08:33:15,7.0,B/A
2083-03-29 08:35:19,8.0,B/A
2083-03-29 08:37:20,7.0,B/A
2083-03-29 08:39:25,8.0,B/A
2083-03-29 08:41:30,8.0,B/A
2083-03-29 08:43:39,7.0,B/A
2083-03-29 08:45:42,9.0,B/A
2083-03-29 08:47:45,8.0,B/A
2083-03-29 08:49:50,8.0,B/A
2083-03-29 08:51:51,9.0,B/A
2083-03-29 08:53:53,8.0,B/A
2083-03-29 08:55:55,9.0,B/A
2083-03-29 08:58:03,8.0,B/A
2083-03-29 09:00:10,9.0,B/A
2083-03-29 09:02:18,8.0,B/A
2083-03-29 09:04:27,9.0,B/A
2083-03-29 09:06:31,8.0,B/A
2083-03-29 09:08:39,9.0,B/A
2083-03-29 09:10:41,8.0,B/A
2083-03-29 09:12:43,9.0,B/A
2083-03-29 09:14:50,9.0,B/A
2083-03-29 09:16:53,8.0,B/A
2083-03-29 09:19:02,10.0,B/A
2083-03-29 09:21:15,9.0,B/A
2083-03-29 09:23:20,9.0,B/A
2083-03-29 09:25:26,21.0,B/A
2083-03-29 09:27:31,37.0,B/A
2083-03-29 09:29:38,30.0,B/A
2083-03-29 09:31:44,19.0,B/A
2083-03-29 09:33:58,15.0,B/A
2083-03-29 09:35:59,13.0,B/A
2083-03-29 09:38:01,9.0,B/A
2083-03-29 09:40:02,11.0,B/A
2083-03-29 09:42:08,10.0,B/A
2083-03-29 09:44:09,8.0,B/A
2083-03-29 09:46:13,9.0,B/A
2083-03-29 09:48:19,8.0,B/A
2083-03-29 09:50:24,9.0,B/A
2083-03-29 09:52:30,9.0,B/A
2083-03-29 09:54:32,9.0,B/A
2083-03-29 09:56:34,9.0,B/A
2083-03-29 09:58:43,10.0,B/A
2083-03-29 10:00:49,10.0,B/A
2083-03-29 10:02:55,10.0,B/A
2083-03-29 10:05:00,9.0,B/A
2083-03-29 10:07:04,9.0,B/A
2083-03-29 10:09:11,10.0,B/A
2083-03-29 10:11:15,9.0,B/A
2083-03-29 10:13:19,14.0,B/A
2083-03-29 10:15:21,10.0,B/A
2083-03-29 10:17:22,9.0,B/A
2083-03-29 10:19:23,10.0,B/A
2083-03-29 10:21:29,10.0,B/A
2083-03-29 10:23:36,10.0,B/A
2083-03-29 10:25:37,11.0,B/A
2083-03-29 10:27:38,16.0,B/A
2083-03-29 10:29:44,18.0,B/A
2083-03-29 10:31:54,16.0,B/A
2083-03-29 10:33:56,15.0,B/A
2083-03-29 10:36:10,13.0,B/A
2083-03-29 10:38:20,10.0,B/A
2083-03-29 10:40:22,12.0,B/A
2083-03-29 10:42:24,10.0,B/A
2083-03-29 10:44:31,10.0,B/A
2083-03-29 10:46:34,10.0,B/A
2083-03-29 10:48:35,12.0,B/A
2083-03-29 10:50:41,9.0,B/A
2083-03-29 10:52:46,9.0,B/A
2083-03-29 10:54:47,10.0,B/A
2083-03-29 10:56:48,8.0,B/A
2083-03-29 10:58:52,10.0,B/A
2083-03-29 11:00:55,9.0,B/A
2083-03-29 11:02:57,8.0,B/A
2083-03-29 11:05:01,8.0,B/A
2083-03-29 11:07:04,8.0,B/A
2083-03-29 11:09:05,8.0,B/A
2083-03-29 11:11:12,10.0,B/A
2083-03-29 11:13:13,9.0,B/A
2083-03-29 11:15:19,8.0,B/A
2083-03-29 11:17:21,9.0,B/A
2083-03-29 11:19:37,10.0,B/A
2083-03-29 11:21:44,8.0,B/A
2083-03-29 11:23:48,10.0,B/A
2083-03-29 11:25:50,10.0,B/A
2083-03-29 11:27:56,8.0,B/A
2083-03-29 11:30:00,10.0,B/A
2083-03-29 11:32:08,10.0,B/A
2083-03-29 11:34:12,12.0,B/A
2083-03-29 11:36:24,9.0,B/A
2083-03-29 11:38:28,11.0,B/A
2083-03-29 11:40:33,10.0,B/A
2083-03-29 11:42:36,10.0,B/A
2083-03-29 11:44:38,10.0,B/A
2083-03-29 11:46:48,12.0,B/A
2083-03-29 11:48:49,9.0,B/A
2083-03-29 11:50:51,12.0,B/A
2083-03-29 11:53:00,10.0,B/A
2083-03-29 11:55:06,10.0,B/A
2083-03-29 11:57:14,13.0,B/A
2083-03-29 11:59:18,12.0,B/A
2083-03-29 12:01:23,10.0,B/A
2083-03-29 12:03:32,20.0,B/A
2083-03-29 12:05:35,23.0,B/A
2083-03-29 12:07:48,12.0,B/A
2083-03-29 12:09:55,15.0,B/A
2083-03-29 12:12:04,11.0,B/A
2083-03-29 12:14:09,12.0,B/A
2083-03-29 12:16:10,12.0,B/A
2083-03-29 12:18:15,12.0,B/A
2083-03-29 12:20:23,10.0,B/A
2083-03-29 12:22:27,13.0,B/A
2083-03-29 12:24:28,12.0,B/A
2083-03-29 12:26:35,13.0,B/A
2083-03-29 12:28:37,11.0,B/A
2083-03-29 12:30:42,12.0,B/A
2083-03-29 12:32:44,11.0,B/A
2083-03-29 12:34:52,11.0,B/A
2083-03-29 12:36:57,10.0,B/A
2083-03-29 12:38:59,9.0,B/A
2083-03-29 12:41:01,10.0,B/A
2083-03-29 12:43:03,8.0,B/A
2083-03-29 12:45:06,11.0,B/A
2083-03-29 12:47:13,11.0,B/A
2083-03-29 12:49:13,11.0,B/A
2083-03-29 12:51:17,9.0,B/A
2083-03-29 12:53:19,10.0,B/A
2083-03-29 12:55:21,10.0,B/A
2083-03-29 12:57:27,9.0,B/A
2083-03-29 12:59:29,10.0,B/A
2083-03-29 13:01:33,10.0,B/A
2083-03-29 13:03:40,13.0,B/A
2083-03-29 13:05:40,11.0,B/A
2083-03-29 13:07:50,14.0,B/A
2083-03-29 13:09:55,12.0,B/A
2083-03-29 13:11:58,11.0,B/A
2083-03-29 13:13:59,10.0,B/A
2083-03-29 13:16:09,12.0,B/A
2083-03-29 13:18:11,11.0,B/A
2083-03-29 13:20:14,12.0,B/A
2083-03-29 13:22:18,15.0,B/A
2083-03-29 13:24:23,13.0,B/A
2083-03-29 13:26:28,11.0,B/A
2083-03-29 13:28:33,9.0,B/A
2083-03-29 13:30:41,10.0,B/A
2083-03-29 13:32:46,10.0,B/A
2083-03-29 13:34:50,17.0,B/A
2083-03-29 13:36:57,94.0,B/A
2083-03-29 13:39:50,65.0,B/A
2083-03-29 13:42:09,18.0,B/A
2083-03-29 13:44:10,15.0,B/A
2083-03-29 13:46:35,12.0,B/A
2083-03-29 13:48:38,15.0,B/A
2083-03-29 13:50:41,14.0,B/A
2083-03-29 13:52:46,14.0,B/A
2083-03-29 13:54:52,12.0,B/A
2083-03-29 13:56:56,16.0,B/A
2083-03-29 13:59:03,12.0,B/A
2083-03-29 14:01:04,12.0,B/A
2083-03-29 14:03:10,14.0,B/A
2083-03-29 14:05:21,14.0,B/A
2083-03-29 14:07:30,10.0,B/A
2083-03-29 14:09:35,12.0,B/A
2083-03-29 14:11:36,10.0,B/A
2083-03-29 14:13:43,11.0,B/A
2083-03-29 14:15:53,10.0,B/A
2083-03-29 14:17:59,13.0,B/A
2083-03-29 14:20:08,13.0,B/A
2083-03-29 14:22:10,15.0,B/A
2083-03-29 14:24:15,14.0,B/A
2083-03-29 14:26:22,11.0,B/A
2083-03-29 14:28:25,11.0,B/A
2083-03-29 14:30:31,11.0,B/A
2083-03-29 14:32:34,13.0,B/A
2083-03-29 14:34:56,11.0,B/A
2083-03-29 14:37:02,11.0,B/A
2083-03-29 14:39:03,11.0,B/A
2083-03-29 14:41:09,15.0,B/A
2083-03-29 14:43:15,156.0,B/A
2083-03-29 14:51:14,124.0,B/A
2083-03-29 14:56:05,98.0,B/A
2083-03-29 14:58:57,54.0,B/A
2083-03-29 15:01:02,23.0,B/A
2083-03-29 15:03:17,19.0,B/A
2083-03-29 15:05:36,14.0,B/A
2083-03-29 15:07:38,13.0,B/A
2083-03-29 15:09:48,12.0,B/A
2083-03-29 15:11:52,12.0,B/A
2083-03-29 15:14:03,11.0,B/A
2083-03-29 15:16:08,13.0,B/A
2083-03-29 15:18:09,11.0,B/A
2083-03-29 15:20:13,11.0,B/A
2083-03-29 15:22:18,11.0,B/A
2083-03-29 15:24:18,12.0,B/A
2083-03-29 15:26:25,11.0,B/A
2083-03-29 15:28:29,11.0,B/A
2083-03-29 15:30:36,12.0,B/A
2083-03-29 15:32:39,12.0,B/A
2083-03-29 15:34:41,13.0,B/A
2083-03-29 15:36:43,10.0,B/A
2083-03-29 15:38:44,9.0,B/A
2083-03-29 15:40:46,11.0,B/A
2083-03-29 15:43:01,13.0,B/A
2083-03-29 15:45:05,11.0,B/A
2083-03-29 15:47:15,10.0,B/A
2083-03-29 15:49:21,13.0,B/A
2083-03-29 15:51:28,11.0,B/A
2083-03-29 15:53:31,9.0,B/A
2083-03-29 15:55:32,12.0,B/A
2083-03-29 15:57:39,11.0,B/A
2083-03-29 15:59:44,11.0,B/A
2083-03-29 16:01:46,11.0,B/A
2083-03-29 16:03:51,11.0,B/A
2083-03-29 16:05:54,12.0,B/A
2083-03-29 16:07:55,11.0,B/A
2083-03-29 16:09:58,10.0,B/A
2083-03-29 16:12:12,11.0,B/A
2083-03-29 16:14:14,13.0,B/A
2083-03-29 16:16:30,10.0,B/A
2083-03-29 16:18:33,11.0,B/A
2083-03-29 16:20:39,10.0,B/A
2083-03-29 16:22:44,9.0,B/A
2083-03-29 16:24:51,9.0,B/A
2083-03-29 16:27:05,13.0,B/A
2083-03-29 16:29:17,11.0,B/A
2083-03-29 16:31:19,12.0,B/A
2083-03-29 16:33:20,13.0,B/A
2083-03-29 16:35:29,12.0,B/A
2083-03-29 16:37:31,12.0,B/A
2083-03-29 16:39:38,10.0,B/A
2083-03-29 16:41:41,10.0,B/A
2083-03-29 16:43:45,9.0,B/A
2083-03-29 16:45:47,10.0,B/A
2083-03-29 16:47:49,9.0,B/A
2083-03-29 16:49:53,9.0,B/A
2083-03-29 16:51:59,11.0,B/A
2083-03-29 16:54:13,10.0,B/A
2083-03-29 16:56:14,11.0,B/A
2083-03-29 16:58:22,11.0,B/A
2083-03-29 17:00:25,12.0,B/A
2083-03-29 17:02:34,13.0,B/A
2083-03-29 17:04:53,11.0,B/A
2083-03-29 17:06:57,10.0,B/A
2083-03-29 17:09:08,12.0,B/A
2083-03-29 17:11:11,12.0,B/A
2083-03-29 17:13:21,17.0,B/A
2083-03-29 17:15:24,28.0,B/A
2083-03-29 17:17:31,23.0,B/A
2083-03-29 17:19:41,19.0,B/A
2083-03-29 17:21:44,16.0,B/A
2083-03-29 17:23:49,15.0,B/A
2083-03-29 17:25:53,16.0,B/A
2083-03-29 17:27:57,14.0,B/A
2083-03-29 17:30:05,11.0,B/A
2083-03-29 17:32:07,11.0,B/A
2083-03-29 17:34:14,12.0,B/A
2083-03-29 17:36:14,11.0,B/A
2083-03-29 17:38:22,11.0,B/A
2083-03-29 17:40:32,11.0,B/A
2083-03-29 17:42:54,11.0,B/A
2083-03-29 17:44:56,14.0,B/A
2083-03-29 17:46:58,12.0,B/A
2083-03-29 17:49:01,18.0,B/A
2083-03-29 17:51:02,17.0,B/A
2083-03-29 17:53:09,13.0,B/A
2083-03-29 17:55:18,12.0,B/A
2083-03-29 17:57:22,12.0,B/A
2083-03-29 17:59:27,13.0,B/A
2083-03-29 18:01:37,13.0,B/A
2083-03-29 18:03:47,13.0,B/A
2083-03-29 18:05:55,14.0,B/A
2083-03-29 18:07:57,16.0,B/A
2083-03-29 18:09:59,17.0,B/A
2083-03-29 18:12:04,16.0,B/A
2083-03-29 18:14:09,16.0,B/A
2083-03-29 18:16:13,14.0,B/A
2083-03-29 18:18:18,13.0,B/A
2083-03-29 18:20:29,12.0,B/A
2083-03-29 18:22:46,11.0,B/A
2083-03-29 18:24:56,12.0,B/A
2083-03-29 18:26:57,15.0,B/A
2083-03-29 18:29:06,13.0,B/A
2083-03-29 18:31:13,11.0,B/A
2083-03-29 18:33:32,10.0,B/A
2083-03-29 18:35:35,11.0,B/A
2083-03-29 18:37:42,10.0,B/A
2083-03-29 18:39:53,11.0,B/A
2083-03-29 18:41:54,9.0,B/A
2083-03-29 18:44:01,9.0,B/A
2083-03-29 18:46:02,9.0,B/A
2083-03-29 18:48:12,11.0,B/A
2083-03-29 18:50:17,12.0,B/A
2083-03-29 18:52:21,15.0,B/A
2083-03-29 18:54:25,14.0,B/A
2083-03-29 18:56:26,12.0,B/A
2083-03-29 18:58:28,13.0,B/A
2083-03-29 19:00:33,11.0,B/A
2083-03-29 19:02:38,10.0,B/A
2083-03-29 19:04:39,10.0,B/A
2083-03-29 19:06:44,14.0,B/A
2083-03-29 19:08:48,13.0,B/A
2083-03-29 19:10:57,14.0,B/A
2083-03-29 19:13:03,12.0,B/A
2083-03-29 19:15:04,12.0,B/A
2083-03-29 19:17:11,13.0,B/A
2083-03-29 19:19:13,14.0,B/A
2083-03-29 19:21:21,13.0,B/A
2083-03-29 19:23:23,13.0,B/A
2083-03-29 19:25:28,16.0,B/A
2083-03-29 19:27:34,14.0,B/A
2083-03-29 19:29:42,15.0,B/A
2083-03-29 19:31:47,17.0,B/A
2083-03-29 19:33:54,14.0,B/A
2083-03-29 19:36:00,13.0,B/A
2083-03-29 19:38:07,13.0,B/A
2083-03-29 19:40:14,15.0,B/A
2083-03-29 19:42:17,14.0,B/A
2083-03-29 19:44:21,12.0,B/A
2083-03-29 19:46:26,11.0,B/A
2083-03-29 19:48:28,12.0,B/A
2083-03-29 19:50:29,15.0,B/A
2083-03-29 19:52:31,18.0,B/A
2083-03-29 19:54:35,16.0,B/A
2083-03-29 19:56:47,16.0,B/A
2083-03-29 19:58:50,12.0,B/A
2083-03-29 20:00:52,13.0,B/A
2083-03-29 20:02:54,12.0,B/A
2083-03-29 20:04:58,16.0,B/A
2083-03-29 20:07:03,13.0,B/A
2083-03-29 20:09:10,12.0,B/A
2083-03-29 20:11:12,11.0,B/A
2083-03-29 20:13:14,13.0,B/A
2083-03-29 20:15:18,16.0,B/A
2083-03-29 20:17:28,13.0,B/A
2083-03-29 20:19:34,13.0,B/A
2083-03-29 20:21:41,13.0,B/A
2083-03-29 20:23:55,12.0,B/A
2083-03-29 20:26:11,11.0,B/A
2083-03-29 20:28:16,12.0,B/A
2083-03-29 20:30:20,10.0,B/A
2083-03-29 20:32:26,13.0,B/A
2083-03-29 20:34:28,9.0,B/A
2083-03-29 20:36:31,12.0,B/A
2083-03-29 20:38:33,11.0,B/A
2083-03-29 20:40:38,12.0,B/A
2083-03-29 20:42:39,11.0,B/A
2083-03-29 20:44:43,12.0,B/A
2083-03-29 20:46:48,10.0,B/A
2083-03-29 20:48:50,10.0,B/A
2083-03-29 20:50:53,10.0,B/A
2083-03-29 20:53:02,10.0,B/A
2083-03-29 20:55:14,11.0,B/A
2083-03-29 20:57:16,13.0,B/A
2083-03-29 20:59:21,11.0,B/A
2083-03-29 21:01:34,10.0,B/A
2083-03-29 21:03:41,10.0,B/A
2083-03-29 21:05:46,12.0,B/A
2083-03-29 21:07:50,16.0,B/A
2083-03-29 21:09:56,18.0,B/A
2083-03-29 21:11:58,18.0,B/A
2083-03-29 21:14:01,13.0,B/A
2083-03-29 21:16:04,13.0,B/A
2083-03-29 21:18:07,16.0,B/A
2083-03-29 21:20:10,11.0,B/A
2083-03-29 21:22:22,12.0,B/A
2083-03-29 21:24:24,12.0,B/A
2083-03-29 21:26:34,12.0,B/A
2083-03-29 21:28:38,13.0,B/A
2083-03-29 21:30:41,13.0,B/A
2083-03-29 21:32:44,13.0,B/A
2083-03-29 21:34:46,15.0,B/A
2083-03-29 21:36:49,11.0,B/A
2083-03-29 21:38:54,11.0,B/A
2083-03-29 21:40:54,9.0,B/A
2083-03-29 21:42:59,11.0,B/A
2083-03-29 21:45:07,10.0,B/A
2083-03-29 21:47:10,10.0,B/A
2083-03-29 21:49:13,12.0,B/A
2083-03-29 21:51:18,13.0,B/A
2083-03-29 21:53:22,12.0,B/A
2083-03-29 21:55:29,13.0,B/A
2083-03-29 21:57:34,16.0,B/A
2083-03-29 21:59:37,16.0,B/A
2083-03-29 22:01:40,16.0,B/A
2083-03-29 22:03:42,14.0,B/A
2083-03-29 22:05:45,14.0,B/A
2083-03-29 22:07:57,12.0,B/A
2083-03-29 22:10:04,13.0,B/A
2083-03-29 22:12:05,11.0,B/A
2083-03-29 22:14:09,12.0,B/A
2083-03-29 22:16:10,14.0,B/A
2083-03-29 22:18:28,14.0,B/A
2083-03-29 22:20:29,13.0,B/A
2083-03-29 22:22:31,12.0,B/A
2083-03-29 22:24:33,17.0,B/A
2083-03-29 22:26:38,13.0,B/A
2083-03-29 22:28:40,17.0,B/A
2083-03-29 22:30:43,15.0,B/A
2083-03-29 22:32:44,15.0,B/A
2083-03-29 22:34:47,13.0,B/A
2083-03-29 22:36:54,14.0,B/A
2083-03-29 22:38:56,17.0,B/A
2083-03-29 22:40:58,18.0,B/A
2083-03-29 22:43:06,17.0,B/A
2083-03-29 22:45:12,20.0,B/A
2083-03-29 22:47:13,19.0,B/A
2083-03-29 22:49:21,18.0,B/A
2083-03-29 22:51:23,19.0,B/A
2083-03-29 22:53:34,22.0,B/A
2083-03-29 22:55:40,18.0,B/A
2083-03-29 22:57:42,17.0,B/A
2083-03-29 22:59:46,15.0,B/A
2083-03-29 23:01:47,19.0,B/A
2083-03-29 23:03:53,16.0,B/A
2083-03-29 23:06:02,17.0,B/A
2083-03-29 23:08:04,14.0,B/A
2083-03-29 23:10:06,15.0,B/A
2083-03-29 23:12:13,13.0,B/A
2083-03-29 23:14:27,12.0,B/A
2083-03-29 23:16:36,12.0,B/A
2083-03-29 23:18:40,15.0,B/A
2083-03-29 23:20:42,12.0,B/A
2083-03-29 23:22:57,13.0,B/A
2083-03-29 23:25:06,14.0,B/A
2083-03-29 23:27:11,12.0,B/A
2083-03-29 23:29:22,13.0,B/A
2083-03-29 23:31:23,16.0,B/A
2083-03-29 23:33:27,14.0,B/A
2083-03-29 23:35:30,18.0,B/A
2083-03-29 23:37:32,19.0,B/A
2083-03-29 23:39:34,19.0,B/A
2083-03-29 23:41:37,20.0,B/A
2083-03-29 23:43:40,20.0,B/A
2083-03-29 23:45:49,20.0,B/A
2083-03-29 23:47:53,22.0,B/A
2083-03-29 23:49:55,23.0,B/A
2083-03-29 23:51:59,21.0,B/A
2083-03-29 23:54:01,20.0,B/A
2083-03-29 23:56:19,23.0,B/A
2083-03-29 23:58:31,21.0,B/A
2083-04-02 00:00:10,19.0,B/A
2083-04-02 00:02:14,22.0,B/A
2083-04-02 00:04:15,18.0,B/A
2083-04-02 00:06:24,19.0,B/A
2083-04-02 00:08:27,24.0,B/A
2083-04-02 00:10:33,24.0,B/A
2083-04-02 00:12:36,22.0,B/A
2083-04-02 00:14:40,27.0,B/A
2083-04-02 00:16:41,24.0,B/A
2083-04-02 00:18:45,18.0,B/A
2083-04-02 00:20:51,21.0,B/A
2083-04-02 00:23:03,15.0,B/A
2083-04-02 00:25:04,17.0,B/A
2083-04-02 00:27:13,17.0,B/A
2083-04-02 00:29:13,16.0,B/A
2083-04-02 00:31:14,15.0,B/A
2083-04-02 00:33:20,13.0,B/A
2083-04-02 00:35:26,14.0,B/A
2083-04-02 00:37:32,14.0,B/A
2083-04-02 00:39:34,16.0,B/A
2083-04-02 00:41:45,14.0,B/A
2083-04-02 00:43:50,13.0,B/A
2083-04-02 00:46:01,15.0,B/A
2083-04-02 00:48:03,12.0,B/A
2083-04-02 00:50:07,13.0,B/A
2083-04-02 00:52:20,14.0,B/A
2083-04-02 00:54:21,16.0,B/A
2083-04-02 00:56:24,14.0,B/A
2083-04-02 00:58:34,14.0,B/A
2083-04-02 01:00:37,13.0,B/A
2083-04-02 01:02:38,13.0,B/A
2083-04-02 01:04:40,15.0,B/A
2083-04-02 01:06:46,19.0,B/A
2083-04-02 01:08:56,16.0,B/A
2083-04-02 01:11:07,14.0,B/A
2083-04-02 01:13:10,15.0,B/A
2083-04-02 01:15:24,15.0,B/A
2083-04-02 01:17:29,16.0,B/A
2083-04-02 01:19:34,15.0,B/A
2083-04-02 01:21:37,15.0,B/A
2083-04-02 01:23:41,15.0,B/A
2083-04-02 01:25:46,13.0,B/A
2083-04-02 01:27:48,17.0,B/A
2083-04-02 01:29:56,15.0,B/A
2083-04-02 01:31:58,18.0,B/A
2083-04-02 01:34:05,18.0,B/A
2083-04-02 01:36:05,17.0,B/A
2083-04-02 01:38:09,15.0,B/A
2083-04-02 01:40:34,18.0,B/A
2083-04-02 01:42:39,16.0,B/A
2083-04-02 01:44:48,13.0,B/A
2083-04-02 01:46:52,14.0,B/A
2083-04-02 01:48:57,15.0,B/A
2083-04-02 01:51:00,12.0,B/A
2083-04-02 01:53:03,17.0,B/A
2083-04-02 01:55:05,15.0,B/A
2083-04-02 01:57:11,16.0,B/A
2083-04-02 01:59:13,17.0,B/A
2083-04-02 02:01:14,15.0,B/A
2083-04-02 02:03:17,17.0,B/A
2083-04-02 02:05:19,18.0,B/A
2083-04-02 02:07:25,18.0,B/A
2083-04-02 02:09:27,20.0,B/A
2083-04-02 02:11:33,21.0,B/A
2083-04-02 02:13:40,27.0,B/A
2083-04-02 02:15:43,20.0,B/A
2083-04-02 02:17:46,36.0,B/A
2083-04-02 02:19:55,69.0,B/A
2083-04-02 02:22:43,98.0,B/A
2083-04-02 02:27:38,84.0,B/A
2083-04-02 02:30:26,72.0,B/A
2083-04-02 02:32:42,64.0,B/A
2083-04-02 02:34:47,52.0,B/A
2083-04-02 02:36:50,47.0,B/A
2083-04-02 02:39:01,42.0,B/A
2083-04-02 02:41:43,35.0,B/A
2083-04-02 02:44:04,35.0,B/A
2083-04-02 02:46:12,32.0,B/A
2083-04-02 02:48:13,28.0,B/A
2083-04-02 02:50:28,27.0,B/A
2083-04-02 02:52:51,26.0,B/A
2083-04-02 02:54:55,28.0,B/A
2083-04-02 02:56:56,28.0,B/A
2083-04-02 02:58:57,28.0,B/A
2083-04-02 03:00:58,25.0,B/A
2083-04-02 03:03:24,23.0,B/A
2083-04-02 03:05:39,23.0,B/A
2083-04-02 03:07:52,21.0,B/A
2083-04-02 03:09:54,20.0,B/A
2083-04-02 03:11:58,23.0,B/A
2083-04-02 03:14:05,22.0,B/A
2083-04-02 03:16:09,21.0,B/A
2083-04-02 03:18:11,23.0,B/A
2083-04-02 03:20:19,28.0,B/A
2083-04-02 03:22:25,31.0,B/A
2083-04-02 03:24:33,31.0,B/A
2083-04-02 03:26:34,32.0,B/A
2083-04-02 03:28:38,35.0,B/A
2083-04-02 03:30:39,37.0,B/A
2083-04-02 03:32:49,34.0,B/A
2083-04-02 03:34:52,34.0,B/A
2083-04-02 03:36:54,35.0,B/A
2083-04-02 03:38:58,36.0,B/A
2083-04-02 03:41:03,43.0,B/A
2083-04-02 03:43:05,39.0,B/A
2083-04-02 03:45:07,40.0,B/A
2083-04-02 03:47:25,44.0,B/A
2083-04-02 03:49:26,36.0,B/A
2083-04-02 03:51:35,37.0,B/A
2083-04-02 03:53:36,35.0,B/A
2083-04-02 03:55:58,41.0,B/A
2083-04-02 03:58:37,28.0,B/A
2083-04-02 04:00:41,26.0,B/A
2083-04-02 10:11:05,2.0,B/A
2083-04-02 11:11:14,2.0,B/A
2083-04-02 11:47:53,2.0,B/A
2083-04-02 13:10:05,2.0,B/A
2083-04-02 13:43:20,2.0,B/A
2083-04-02 16:25:55,2.0,B/A
2083-04-02 19:40:00,2.0,B/A
2083-04-02 19:55:44,2.0,B/A
2083-04-02 20:36:25,2.0,B/A
2083-04-02 23:53:38,2.0,B/A
2083-04-04 00:08:10,2.0,B/A
2083-04-04 02:20:27,30.0,B/A
2083-04-04 02:22:47,23.0,B/A
2083-04-04 02:24:51,18.0,B/A
2083-04-04 02:26:58,18.0,B/A
2083-04-04 02:29:03,16.0,B/A
2083-04-04 02:31:06,17.0,B/A
2083-04-04 02:33:16,17.0,B/A
2083-04-04 02:35:19,17.0,B/A
2083-04-04 02:37:24,18.0,B/A
2083-04-04 02:39:33,18.0,B/A
2083-04-04 02:41:34,18.0,B/A
2083-04-04 02:43:35,19.0,B/A
2083-04-04 02:45:37,22.0,B/A
2083-04-04 02:47:41,17.0,B/A
2083-04-04 02:49:50,21.0,B/A
2083-04-04 02:51:54,18.0,B/A
2083-04-04 02:54:00,24.0,B/A
2083-04-04 02:56:06,31.0,B/A
2083-04-04 02:58:08,30.0,B/A
2083-04-04 03:00:23,28.0,B/A
2083-04-04 03:02:36,26.0,B/A
2083-04-04 03:04:47,22.0,B/A
2083-04-04 03:06:57,19.0,B/A
2083-04-04 03:09:04,21.0,B/A
2083-04-04 03:11:05,19.0,B/A
2083-04-04 03:13:12,24.0,B/A
2083-04-04 03:15:29,23.0,B/A
2083-04-04 03:17:36,23.0,B/A
2083-04-04 03:19:37,24.0,B/A
2083-04-04 03:21:42,21.0,B/A
2083-04-04 03:23:42,23.0,B/A
2083-04-04 03:25:44,21.0,B/A
2083-04-04 03:27:49,23.0,B/A
2083-04-04 03:29:51,26.0,B/A
2083-04-04 03:31:55,21.0,B/A
2083-04-04 03:33:57,24.0,B/A
2083-04-04 03:36:08,20.0,B/A
2083-04-04 03:38:13,24.0,B/A
2083-04-04 03:40:19,18.0,B/A
2083-04-04 03:42:25,23.0,B/A
2083-04-04 03:44:28,21.0,B/A
2083-04-04 03:46:37,19.0,B/A
2083-04-04 03:48:50,19.0,B/A
2083-04-04 03:50:55,19.0,B/A
2083-04-04 03:52:56,18.0,B/A
2083-04-04 03:55:02,19.0,B/A
2083-04-04 03:57:05,20.0,B/A
2083-04-04 03:59:18,21.0,B/A
2083-04-04 04:01:36,17.0,B/A
